cell,layer,datatype,area_mm2,xmin_mm,ymin_mm,xmax_mm,ymax_mm,cx_mm,cy_mm,Qubit,distance_mm
TOP_main_1_Cheese_100,1,100,0.00026137499999999723,3.377045,0.2875,3.3874999999999997,0.3125,3.3822725,0.3,Q4,0.48593442382306073
TOP_main_1_Cheese_100,1,100,0.001874999999999995,3.2125,0.2875,3.2874999999999996,0.3125,3.25,0.3,Q4,0.3905124837953327
TOP_main_1_Cheese_100,1,100,0.00026137500000000835,3.1770449999999997,0.2875,3.1875,0.3125,3.1822725,0.3,Q4,0.3510317140320087
TOP_main_1_Cheese_100,1,100,0.001875000000000006,3.0124999999999997,0.2875,3.0875,0.3125,3.05,0.3,Q4,0.30413812651491096
TOP_main_1_Cheese_100,1,100,0.00026137499999999723,2.977045,0.2875,2.9875,0.3125,2.9822724999999997,0.3,Q4,0.3005233173253783
TOP_main_1_Cheese_100,1,100,0.001874999999999995,2.8125,0.2875,2.8874999999999997,0.3125,2.8499999999999996,0.3,Q4,0.3354101966249686
TOP_main_1_Cheese_100,1,100,0.00026137500000000835,2.7770449999999998,0.2875,2.7875,0.3125,2.7822725,0.3,Q4,0.37068216069329535
TOP_main_1_Cheese_100,1,100,0.001875000000000006,2.6125,0.2875,2.6875,0.3125,2.65,0.3,Q4,0.46097722286464443
TOP_main_1_Cheese_100,1,100,0.013349999999999987,2.577045,0.3125,2.755045,0.38749999999999996,2.666045,0.35,Q4,0.4837622784229874
TOP_main_1_Cheese_100,1,100,0.013349999999999987,2.7770449999999998,0.3125,2.9550449999999997,0.38749999999999996,2.8660449999999997,0.35,Q4,0.37475851161114415
TOP_main_1_Cheese_100,1,100,0.013349999999999987,2.977045,0.3125,3.155045,0.38749999999999996,3.066045,0.35,Q4,0.3561768409442141
TOP_main_1_Cheese_100,1,100,0.01335000000000002,3.1770449999999997,0.3125,3.355045,0.38749999999999996,3.266045,0.35,Q4,0.4396361473138896
TOP_main_1_Cheese_100,1,100,0.12172162499999994,3.377045,0.3125,5.0,0.38749999999999996,4.1885224999999995,0.35,Q4,1.2389857678788119
TOP_main_1_Cheese_100,1,100,1.982597000000096e-05,2.7125,0.38749999999999996,2.755045,0.387966,2.7337724999999997,0.387733,Q4,0.47033388251884445
TOP_main_1_Cheese_100,1,100,1.9825970000000753e-05,2.9125,0.38749999999999996,2.9550449999999997,0.387966,2.9337725,0.387733,Q4,0.3933483965205019
TOP_main_1_Cheese_100,1,100,1.982597000000096e-05,3.1125,0.38749999999999996,3.155045,0.387966,3.1337725,0.387733,Q4,0.41016089653360427
TOP_main_1_Cheese_100,1,100,1.982597000000096e-05,3.3125,0.38749999999999996,3.355045,0.387966,3.3337725000000002,0.387733,Q4,0.5116062558699318
TOP_main_1_Cheese_100,1,100,4.872030000000174e-06,3.377045,0.38749999999999996,3.3874999999999997,0.387966,3.3822725,0.387733,Q4,0.5444898011397917
TOP_main_1_Cheese_100,1,100,3.495000000000152e-05,3.2125,0.38749999999999996,3.2874999999999996,0.387966,3.25,0.387733,Q4,0.4613424750540535
TOP_main_1_Cheese_100,1,100,4.872030000000381e-06,3.1770449999999997,0.38749999999999996,3.1875,0.387966,3.1822725,0.387733,Q4,0.4284391946884061
TOP_main_1_Cheese_100,1,100,3.495000000000173e-05,3.0124999999999997,0.38749999999999996,3.0875,0.387966,3.05,0.387733,Q4,0.39094357558220594
TOP_main_1_Cheese_100,1,100,4.872030000000174e-06,2.977045,0.38749999999999996,2.9875,0.387966,2.9822724999999997,0.387733,Q4,0.3881380470209665
TOP_main_1_Cheese_100,1,100,3.495000000000152e-05,2.8125,0.38749999999999996,2.8874999999999997,0.387966,2.8499999999999996,0.387733,Q4,0.4157365503404772
TOP_main_1_Cheese_100,1,100,4.872030000000381e-06,2.7770449999999998,0.38749999999999996,2.7875,0.387966,2.7822725,0.387733,Q4,0.4446820701863861
TOP_main_1_Cheese_100,1,100,3.495000000000173e-05,2.6125,0.38749999999999996,2.6875,0.387966,2.65,0.387733,Q4,0.5223378976189648
TOP_main_1_Cheese_100,1,100,0.0016500000000000054,2.6125,0.387966,2.6875,0.409966,2.65,0.398966,Q4,0.5307295631072383
TOP_main_1_Cheese_100,1,100,0.000935990000000002,2.7125,0.387966,2.755045,0.409966,2.7337724999999997,0.398966,Q4,0.47963626938780407
TOP_main_1_Cheese_100,1,100,0.00023001000000000735,2.7770449999999998,0.387966,2.7875,0.409966,2.7822725,0.398966,Q4,0.45450977262568293
TOP_main_1_Cheese_100,1,100,0.0016499999999999957,2.8125,0.387966,2.8874999999999997,0.409966,2.8499999999999996,0.398966,Q4,0.42623217752300224
TOP_main_1_Cheese_100,1,100,0.0009359899999999922,2.9125,0.387966,2.9550449999999997,0.409966,2.9337725,0.398966,Q4,0.40442545779444944
TOP_main_1_Cheese_100,1,100,0.0002300099999999976,2.977045,0.387966,2.9875,0.409966,2.9822724999999997,0.398966,Q4,0.39935965421190206
TOP_main_1_Cheese_100,1,100,0.0016500000000000054,3.0124999999999997,0.387966,3.0875,0.409966,3.05,0.398966,Q4,0.4020868925443852
TOP_main_1_Cheese_100,1,100,0.000935990000000002,3.1125,0.387966,3.155045,0.409966,3.1337725,0.398966,Q4,0.4207956165554128
TOP_main_1_Cheese_100,1,100,0.00023001000000000735,3.1770449999999997,0.387966,3.1875,0.409966,3.1822725,0.398966,Q4,0.4386309763482852
TOP_main_1_Cheese_100,1,100,0.0016499999999999957,3.2125,0.387966,3.2874999999999996,0.409966,3.25,0.398966,Q4,0.47082254529280987
TOP_main_1_Cheese_100,1,100,0.000935990000000002,3.3125,0.387966,3.355045,0.409966,3.3337725000000002,0.398966,Q4,0.5201710785042265
TOP_main_1_Cheese_100,1,100,0.0002300099999999976,3.377045,0.387966,3.3874999999999997,0.409966,3.3822725,0.398966,Q4,0.5525451415153788
